id,day,event_type,category,region,device,account_age_days,num_prev_listings,prev_reports_30d,verification_level,price,num_images,message_length,contains_off_platform,urgency_words,payment_attempt,time_to_first_response_min,is_suspicious
1832,11,ad_post,bikes,urban,android,34.9,0,0,0,414.65,2,119,0,0,0,3.6,0
1833,12,ad_post,fashion,rural,ios,27.7,2,0,1,249.21,6,114,0,0,1,32.8,0
1834,7,message_send,other,metro,ios,215.5,1,1,0,116.62,7,105,0,0,0,30.0,0
1835,13,message_send,phones,rural,ios,33.9,1,0,0,89.53,3,228,0,0,0,29.9,1
1836,11,ad_post,phones,metro,android,15.1,4,0,1,145.61,3,79,0,0,0,11.6,0
1837,2,message_send,electronics,rural,android,50.3,4,0,1,,2,269,0,0,1,3.2,1
1838,13,ad_post,phones,urban,android,68.9,4,2,0,134.21,3,64,0,0,0,51.0,0
1839,3,ad_post,other,urban,web,34.4,3,0,0,70.09,0,57,0,0,1,12.6,1
1840,1,ad_post,other,rural,android,89.2,6,0,1,129.73,2,110,0,0,0,7.0,0
1841,4,ad_post,other,metro,android,151.7,3,0,1,188.95,3,114,0,0,0,4.7,0
1842,9,ad_post,other,urban,android,63.3,1,0,0,135.74,6,170,0,0,1,43.6,1
1843,13,message_send,furniture,metro,android,118.7,1,1,1,211.34,1,97,0,0,0,,0
1844,3,ad_post,furniture,rural,ios,215.6,1,0,0,548.58,9,48,0,0,0,19.3,0
1845,8,message_send,other,urban,android,40.2,3,0,0,189.73,0,275,0,0,0,19.3,0
1846,5,ad_post,phones,metro,android,245.3,2,0,1,74.35,1,103,0,0,1,12.8,0
1847,1,ad_post,other,metro,android,12.7,4,0,0,225.62,2,140,1,0,0,15.4,1
1848,14,message_send,phones,urban,ios,260.9,2,0,1,310.67,1,226,0,0,0,30.7,0
1849,1,ad_post,furniture,metro,ios,10.3,2,0,1,797.13,2,33,0,0,0,10.3,0
1850,5,ad_post,fashion,metro,android,238.6,3,0,1,218.66,3,114,0,0,1,3.5,0
1851,2,ad_post,bikes,urban,ios,43.4,3,0,0,156.13,3,85,0,0,0,11.5,0
1852,12,ad_post,other,urban,android,110.5,4,0,0,50.13,4,157,0,0,0,22.6,0
1853,9,ad_post,other,metro,android,69.6,4,0,1,79.86,4,7,0,0,0,13.6,0
1854,7,ad_post,fashion,metro,ios,52.2,3,0,0,56.48,4,30,0,0,0,1.9,0
1855,4,message_send,phones,urban,android,85.2,1,0,0,393.91,2,173,0,0,0,4.3,0
1856,3,ad_post,electronics,urban,ios,262.5,1,1,1,161.64,1,92,0,1,0,2.4,1
1857,9,ad_post,phones,metro,ios,241.0,3,0,0,609.25,5,159,1,0,0,2.3,1
1858,4,ad_post,furniture,metro,android,42.0,2,0,0,36.79,6,116,0,0,0,25.0,0
1859,7,message_send,other,urban,ios,98.1,5,0,2,150.03,2,235,0,0,0,30.0,0
1860,7,message_send,other,urban,android,55.1,3,2,1,234.92,2,148,0,0,0,33.3,0
1861,7,ad_post,furniture,rural,web,89.4,3,0,2,213.14,4,79,0,0,0,6.7,0
1862,12,ad_post,electronics,rural,android,102.6,2,1,1,99.37,6,0,0,0,1,33.5,0
1863,2,ad_post,other,,ios,4.8,4,1,1,201.79,0,143,0,0,0,9.0,0
1864,2,ad_post,furniture,metro,android,23.0,2,0,0,138.31,3,93,0,0,0,16.9,0
1865,12,ad_post,fashion,urban,ios,15.6,1,0,1,206.19,6,0,0,0,0,19.1,0
1866,10,ad_post,furniture,metro,android,19.9,1,0,1,48.75,4,152,0,0,0,14.0,0
1867,12,ad_post,other,metro,ios,85.3,2,0,0,167.81,4,106,0,0,0,14.8,0
1868,11,message_send,other,urban,ios,206.6,6,0,0,155.11,0,272,0,1,1,3.2,0
1869,7,ad_post,electronics,metro,web,62.0,5,0,0,330.97,1,4,0,0,1,60.6,0
1870,7,ad_post,other,metro,android,85.7,3,0,2,107.94,5,83,0,1,0,37.6,0
1871,10,ad_post,bikes,rural,android,40.5,2,0,1,74.87,0,0,0,0,1,5.8,0
1872,11,message_send,electronics,metro,ios,56.9,1,0,1,,0,154,1,0,0,8.2,1
1873,2,message_send,other,urban,android,59.7,4,0,0,141.59,1,128,0,0,0,4.4,0
1874,13,ad_post,bikes,rural,android,51.7,4,0,0,38.94,2,144,0,0,0,3.0,0
1875,8,message_send,bikes,metro,ios,61.2,0,1,1,619.24,3,49,0,0,0,32.4,1
1876,5,ad_post,bikes,urban,ios,29.7,3,0,0,108.63,1,46,0,0,0,33.0,0
1877,2,ad_post,other,urban,ios,156.2,1,1,0,67.13,2,214,0,0,0,,0
1878,9,ad_post,furniture,urban,android,45.3,1,0,0,787.8,0,0,0,0,1,11.9,0
1879,14,message_send,furniture,metro,ios,161.8,5,1,0,838.65,1,177,0,0,0,16.5,0
1880,11,message_send,other,urban,android,74.9,5,0,0,151.81,5,104,0,0,0,9.6,0
1881,14,ad_post,furniture,metro,web,13.3,2,0,0,,3,154,0,0,0,18.9,0
1882,7,ad_post,other,metro,ios,16.0,3,0,1,32.57,4,152,0,0,0,1.6,0
1883,13,ad_post,electronics,urban,ios,83.1,5,0,2,156.06,0,87,0,0,0,23.8,0
1884,8,ad_post,other,urban,web,581.0,2,0,0,144.35,5,149,0,0,1,37.4,0
1885,12,ad_post,fashion,metro,android,104.0,5,0,1,128.53,3,6,0,0,1,6.9,0
1886,1,ad_post,furniture,rural,ios,20.4,7,0,0,397.55,2,65,0,0,0,15.7,0
1887,1,ad_post,phones,metro,web,159.6,1,2,1,129.4,3,39,0,0,0,4.9,0
1888,8,message_send,phones,metro,ios,45.1,2,1,0,154.66,5,197,0,0,0,16.4,0
1889,8,ad_post,furniture,urban,android,81.8,1,0,0,60.02,3,88,0,0,0,23.5,0
1890,4,ad_post,bikes,metro,ios,72.2,4,0,2,313.65,3,108,0,0,0,33.7,0
1891,8,ad_post,electronics,metro,android,10.2,2,0,1,43.1,2,45,0,0,1,30.9,0
1892,14,message_send,other,metro,ios,29.0,4,2,0,139.59,2,77,0,0,0,,1
1893,7,message_send,other,metro,android,64.0,4,0,1,438.11,3,149,0,0,0,13.6,0
1894,6,ad_post,electronics,,ios,43.5,2,0,1,207.33,2,111,0,0,0,4.1,0
1895,13,ad_post,electronics,metro,ios,78.2,5,0,0,,6,0,0,0,0,42.5,0
1896,12,message_send,other,urban,web,107.8,5,0,1,147.69,1,204,0,0,0,3.7,0
1897,4,ad_post,phones,rural,ios,97.2,1,0,0,30.9,4,78,0,0,0,8.7,0
1898,8,message_send,bikes,urban,android,11.2,4,0,2,124.94,1,197,0,0,0,40.0,0
1899,13,message_send,furniture,metro,android,65.7,5,0,2,239.37,1,240,0,0,0,41.1,0
1900,5,ad_post,phones,metro,web,53.3,1,0,0,62.27,2,66,0,0,0,4.5,0
1901,3,ad_post,phones,urban,ios,101.4,8,0,1,398.16,4,119,0,0,0,3.0,0
1902,8,ad_post,electronics,metro,android,49.9,1,0,1,238.0,6,0,0,0,0,111.0,0
1903,12,ad_post,phones,urban,web,49.0,3,0,2,63.54,2,96,0,0,0,9.4,0
1904,2,ad_post,other,urban,android,115.8,1,0,0,78.16,2,58,0,0,0,5.4,0
1905,9,ad_post,electronics,metro,ios,42.5,4,1,2,313.11,4,0,0,0,0,5.9,0
1906,4,message_send,electronics,urban,ios,75.5,6,0,0,387.49,4,203,0,0,0,9.5,0
1907,2,message_send,other,metro,android,175.3,2,0,2,149.32,2,185,0,0,0,4.2,0
1908,2,ad_post,phones,metro,ios,281.1,2,0,2,404.81,4,84,0,0,0,,0
1909,12,message_send,furniture,,ios,43.5,3,0,1,635.94,0,207,0,0,0,4.0,0
1910,9,ad_post,fashion,urban,android,92.1,1,0,2,329.94,4,64,0,0,0,1.2,0
1911,1,message_send,other,urban,android,53.3,2,2,2,241.11,0,270,0,0,0,7.2,0
1912,12,message_send,fashion,urban,android,38.3,8,0,2,129.88,3,337,1,0,0,,0
1913,9,ad_post,other,metro,ios,53.4,1,0,2,154.41,4,119,0,0,0,9.0,0
1914,6,message_send,other,rural,android,18.0,5,0,0,72.46,1,30,0,0,0,12.4,0
1915,14,ad_post,phones,metro,ios,94.3,1,1,1,569.8,4,50,0,0,1,137.9,1
1916,2,ad_post,other,urban,ios,54.6,5,0,0,194.32,3,0,0,0,1,9.3,0
1917,7,ad_post,furniture,urban,android,204.6,2,0,1,116.4,5,46,0,0,0,6.4,0
1918,3,ad_post,other,metro,ios,66.6,3,0,1,433.25,3,66,0,0,0,18.4,0
1919,8,ad_post,electronics,urban,web,14.5,0,0,1,73.66,1,101,0,0,0,3.4,1
1920,14,ad_post,bikes,metro,android,93.4,3,0,1,20.69,2,119,0,0,0,8.7,0
1921,6,ad_post,fashion,metro,android,64.3,3,0,1,493.09,3,120,0,0,0,30.7,0
1922,4,message_send,electronics,rural,android,115.7,4,0,0,61.63,2,181,0,1,0,53.4,0
1923,9,ad_post,other,metro,ios,8.6,4,0,0,149.95,2,51,0,0,0,,0
1924,2,ad_post,phones,,web,36.8,1,1,1,100.6,1,126,0,0,1,14.8,0
1925,8,ad_post,phones,urban,android,50.9,3,0,0,38.86,3,74,0,0,0,2.0,1
1926,12,message_send,electronics,metro,ios,16.8,1,0,2,229.89,3,130,0,0,0,71.5,0
1927,6,ad_post,other,metro,ios,266.4,4,1,2,,2,127,0,0,0,5.3,1
1928,4,ad_post,other,rural,ios,32.3,2,0,0,293.5,0,108,0,1,0,19.7,1
1929,11,ad_post,phones,urban,ios,40.9,3,0,0,72.68,0,0,0,0,0,4.8,0
1930,3,ad_post,bikes,metro,android,125.4,4,0,2,274.7,2,154,0,0,0,3.1,0
1931,4,ad_post,furniture,metro,android,25.0,6,1,1,120.18,3,23,0,0,0,,0
1932,9,ad_post,electronics,urban,ios,96.7,6,0,1,125.96,4,74,0,0,1,16.5,0
1933,7,ad_post,furniture,rural,android,33.9,3,0,0,44.31,2,71,0,0,0,5.9,1
1934,9,message_send,other,metro,android,93.2,2,1,2,157.4,3,228,0,0,0,16.5,0
1935,13,ad_post,other,,android,41.8,0,0,0,638.11,1,181,0,0,0,11.0,0
1936,8,ad_post,phones,urban,android,72.2,2,0,2,49.31,2,88,0,0,0,12.5,0
1937,8,ad_post,other,urban,ios,32.9,2,0,0,92.27,4,15,0,0,1,40.4,0
1938,4,message_send,bikes,rural,ios,65.7,2,0,0,385.59,1,110,0,0,1,18.1,0
1939,10,message_send,phones,rural,android,131.7,2,0,2,217.12,2,219,0,1,0,1.6,0
1940,4,ad_post,fashion,metro,ios,66.7,1,0,0,505.42,3,21,0,0,0,11.0,0
1941,7,message_send,electronics,metro,android,90.5,2,0,1,61.81,7,144,1,0,0,9.7,0
1942,13,ad_post,bikes,rural,ios,29.4,2,0,0,195.62,3,108,0,0,0,18.2,0
1943,12,ad_post,other,urban,ios,167.3,1,0,0,186.74,4,102,0,0,0,3.1,0
1944,5,ad_post,bikes,metro,android,53.5,4,0,0,145.26,1,76,0,0,1,20.3,0
1945,4,ad_post,furniture,urban,android,29.2,3,0,2,175.13,3,90,0,0,0,2.8,0
1946,1,message_send,fashion,urban,ios,51.5,2,0,1,,0,260,0,0,0,,0
1947,10,ad_post,bikes,rural,ios,346.3,3,0,0,165.82,2,37,0,0,0,15.6,0
1948,13,ad_post,other,metro,ios,50.0,4,0,1,96.19,5,81,0,0,1,6.6,0
1949,6,ad_post,furniture,rural,ios,220.2,3,0,0,271.39,2,191,0,0,0,68.6,0
1950,12,ad_post,electronics,metro,android,141.0,3,0,0,241.5,4,95,0,0,0,5.9,0
1951,12,ad_post,fashion,urban,ios,9.2,4,0,1,733.14,3,32,0,0,0,8.2,0
1952,8,ad_post,phones,metro,android,31.6,4,0,0,106.93,1,57,0,0,0,30.4,0
1953,13,ad_post,other,metro,android,115.7,2,0,2,95.08,1,22,0,0,0,12.4,0
1954,3,ad_post,other,rural,android,72.6,3,0,1,406.36,2,159,0,0,1,4.3,0
1955,12,ad_post,fashion,rural,ios,185.2,2,1,2,192.04,3,158,0,0,0,58.4,1
1956,14,message_send,other,rural,android,50.1,3,0,1,158.46,5,132,0,0,0,22.6,0
1957,1,message_send,other,metro,web,130.7,2,0,2,41.89,3,275,0,0,0,37.8,0
1958,14,ad_post,bikes,rural,android,27.9,0,0,0,86.04,2,66,0,0,0,6.3,0
1959,2,message_send,electronics,urban,ios,68.8,3,0,0,30.08,2,151,0,0,0,73.6,0
1960,7,message_send,electronics,metro,android,29.4,1,0,0,181.66,4,151,0,0,0,8.4,0
1961,9,message_send,furniture,urban,android,635.6,2,0,0,47.47,2,197,0,0,0,5.7,0
1962,14,ad_post,furniture,rural,android,33.9,5,0,0,193.54,3,181,0,0,0,6.9,0
1963,13,ad_post,other,urban,android,332.6,4,0,0,,3,79,0,0,0,13.7,0
1964,4,ad_post,electronics,urban,web,146.3,4,0,0,,2,141,0,0,0,102.0,0
1965,10,ad_post,bikes,metro,android,46.7,5,0,1,,2,77,0,1,0,2.7,0
1966,11,message_send,bikes,metro,android,301.0,3,0,0,154.51,2,110,0,0,0,26.0,0
1967,3,message_send,furniture,rural,android,43.0,3,0,0,,2,146,0,1,0,2.4,1
1968,7,ad_post,electronics,metro,ios,83.5,4,0,0,175.5,4,0,0,0,0,13.2,1
1969,3,message_send,phones,urban,ios,47.5,1,0,1,129.48,3,194,0,0,0,9.0,0
1970,13,ad_post,other,urban,ios,30.8,5,0,0,49.37,5,86,0,1,0,10.9,1
1971,1,message_send,fashion,metro,ios,136.6,2,0,1,57.31,4,302,0,0,0,7.6,0
1972,11,message_send,other,metro,web,151.0,3,0,1,48.31,3,121,0,0,0,1.6,0
1973,7,ad_post,other,metro,android,22.1,1,1,2,225.01,3,38,0,0,0,14.8,0
1974,10,ad_post,bikes,metro,android,18.1,1,0,1,407.03,5,130,0,0,0,3.4,0
1975,11,ad_post,electronics,metro,android,6.1,6,0,2,523.05,1,167,0,1,0,6.9,0
1976,4,ad_post,other,urban,android,6.0,3,0,1,97.07,5,0,0,0,0,33.3,0
1977,12,ad_post,furniture,rural,android,155.6,3,0,0,86.95,0,115,0,0,0,23.0,0
1978,4,ad_post,phones,urban,android,65.2,2,0,0,109.48,5,0,0,0,0,11.0,0
1979,13,ad_post,phones,urban,android,140.5,6,0,1,154.05,3,179,0,0,0,19.0,0
1980,11,message_send,electronics,rural,ios,48.6,5,0,0,67.43,4,161,0,0,0,6.0,0
1981,6,message_send,other,metro,android,57.6,4,0,1,333.93,3,199,0,0,0,1.1,0
1982,3,ad_post,electronics,metro,ios,89.4,4,0,1,728.6,2,94,0,0,0,17.9,0
1983,12,ad_post,bikes,urban,android,58.1,1,0,0,,3,0,0,0,1,109.2,0
1984,9,ad_post,phones,urban,android,68.2,1,0,1,111.56,2,135,0,0,0,7.1,0
1985,12,ad_post,electronics,urban,android,49.5,6,0,0,53.08,5,49,0,0,0,22.2,0
1986,4,message_send,bikes,metro,android,66.1,2,0,1,112.12,2,194,0,0,0,4.9,0
1987,5,ad_post,other,urban,ios,132.8,2,0,1,108.21,4,183,0,0,0,50.6,0
1988,5,message_send,furniture,metro,android,266.5,4,0,0,68.58,6,103,1,0,0,7.4,0
1989,13,ad_post,bikes,metro,android,53.6,0,0,0,63.56,2,84,0,1,0,4.6,0
1990,10,ad_post,fashion,rural,ios,89.6,4,0,1,123.03,2,177,0,0,1,1.8,0
1991,1,ad_post,electronics,metro,android,29.8,5,0,1,245.3,2,51,0,0,0,20.6,0
1992,10,ad_post,other,urban,ios,52.8,4,0,2,213.38,4,216,0,0,0,53.9,0
1993,8,ad_post,other,metro,android,209.6,0,0,1,98.95,0,79,0,0,0,6.0,0
1994,14,ad_post,other,rural,ios,39.3,2,0,1,319.32,3,98,0,0,0,12.8,0
1995,8,ad_post,other,metro,ios,19.9,4,1,1,37.54,3,220,0,0,0,11.0,0
1996,13,message_send,electronics,urban,android,44.0,1,0,2,251.26,1,183,0,0,0,22.5,0
1997,9,ad_post,phones,rural,android,51.1,4,0,0,114.21,1,106,0,0,1,,0
1998,9,ad_post,phones,metro,android,50.8,2,0,0,96.34,3,67,0,0,0,6.9,0
1999,6,ad_post,electronics,metro,android,66.2,2,0,1,101.15,2,50,0,0,1,4.2,0
2000,2,ad_post,bikes,rural,android,28.5,2,1,2,266.74,2,77,0,0,0,30.2,0
2001,7,message_send,furniture,urban,android,186.0,3,0,2,97.58,2,129,0,0,0,,0
2002,2,message_send,furniture,urban,android,103.7,5,0,1,679.34,3,118,0,0,0,26.1,0
2003,10,ad_post,phones,urban,android,24.1,3,0,1,284.32,4,6,0,0,0,1.3,0
2004,10,ad_post,furniture,metro,android,26.1,1,0,2,84.44,1,0,1,0,0,19.0,0
2005,11,message_send,bikes,urban,web,10.4,6,0,0,,4,133,0,0,0,53.2,0
2006,13,message_send,other,rural,web,27.9,1,1,0,50.08,4,140,1,1,0,93.2,1
2007,8,ad_post,electronics,metro,android,120.2,9,0,0,196.66,2,132,0,0,0,21.1,0
2008,8,ad_post,electronics,metro,ios,238.4,4,0,1,201.43,3,11,0,0,0,18.3,0
2009,14,ad_post,bikes,urban,ios,44.5,4,0,0,177.19,6,97,0,0,1,7.1,0
2010,7,message_send,other,metro,ios,71.8,7,0,0,1944.34,1,120,1,0,0,14.6,1
2011,12,ad_post,bikes,metro,web,31.2,2,0,2,,4,77,0,0,0,,0
2012,7,ad_post,phones,rural,ios,17.5,2,0,0,36.53,1,24,1,0,0,10.5,1
2013,1,ad_post,phones,urban,ios,93.8,2,0,2,602.32,3,186,0,0,0,15.9,0
2014,11,ad_post,other,metro,android,27.7,4,0,0,94.3,3,145,1,0,0,9.6,0
2015,11,ad_post,other,urban,web,245.2,4,0,0,123.94,3,252,0,0,0,30.8,0
2016,6,message_send,furniture,urban,android,11.8,2,0,1,89.91,1,152,0,0,0,11.7,0
2017,6,ad_post,bikes,urban,ios,13.8,4,0,0,161.26,4,136,0,0,1,5.1,0
2018,12,ad_post,electronics,metro,android,226.1,4,0,0,191.39,2,155,0,1,0,30.1,0
2019,1,ad_post,phones,metro,ios,11.6,6,1,1,65.26,4,15,0,0,0,12.8,0
2020,10,ad_post,phones,metro,ios,21.5,1,0,0,94.74,8,9,0,0,0,4.1,0
2021,2,ad_post,fashion,urban,android,202.0,1,0,0,58.47,3,73,0,0,0,31.5,0
2022,4,ad_post,electronics,metro,android,77.4,1,0,0,,5,139,0,1,0,7.4,0
2023,3,ad_post,fashion,metro,android,114.8,3,0,2,477.35,3,0,0,0,0,8.6,0
2024,6,ad_post,fashion,urban,ios,140.1,4,0,1,51.75,5,143,0,1,0,54.9,0
2025,5,message_send,other,urban,android,93.7,8,0,1,103.45,4,183,0,0,0,33.1,0
2026,12,ad_post,other,metro,android,41.2,2,0,2,447.22,6,120,0,1,1,10.3,0
2027,3,message_send,electronics,urban,android,138.5,4,0,1,142.07,3,64,0,0,1,,0
2028,11,message_send,bikes,metro,web,133.2,2,0,0,338.66,3,76,0,0,0,103.9,0
2029,3,ad_post,electronics,metro,ios,88.9,1,0,1,61.0,3,39,0,0,0,15.6,0
2030,3,message_send,other,urban,ios,37.1,5,1,2,334.8,6,175,0,0,0,19.0,0
2031,9,ad_post,fashion,metro,web,116.3,6,0,1,99.88,2,47,0,0,0,38.0,0
2032,10,ad_post,bikes,metro,ios,58.9,1,1,1,126.37,2,101,0,0,0,32.9,0
2033,11,ad_post,other,urban,web,158.5,4,1,1,145.78,7,160,0,0,0,42.8,0
2034,7,ad_post,other,metro,android,309.4,1,0,0,129.77,4,42,0,1,0,8.2,0
2035,14,ad_post,electronics,urban,android,125.8,4,0,0,70.31,4,85,0,0,1,16.9,0
2036,14,ad_post,fashion,metro,web,99.3,6,1,1,68.18,1,109,0,0,0,30.4,0
2037,2,ad_post,electronics,urban,ios,230.9,3,0,1,121.84,4,21,0,0,0,,0
2038,1,ad_post,other,metro,ios,53.4,1,1,0,155.99,5,25,0,0,1,29.4,1
2039,1,ad_post,other,metro,ios,5.9,0,1,1,345.27,8,125,0,0,0,20.1,1
2040,5,ad_post,phones,urban,ios,4.3,2,0,0,125.65,2,35,0,1,0,5.0,0
2041,7,ad_post,other,urban,ios,54.3,2,0,0,56.06,2,0,0,1,0,22.2,0
2042,3,ad_post,other,rural,ios,46.3,3,0,2,270.14,2,66,1,0,0,9.1,0
2043,4,ad_post,bikes,rural,android,72.9,1,0,0,692.32,4,110,0,0,1,20.1,0
2044,11,ad_post,furniture,metro,android,105.0,2,0,2,,6,67,0,0,0,16.8,0
2045,5,ad_post,other,metro,android,72.4,7,0,1,138.13,3,101,0,0,1,43.2,0
2046,4,ad_post,electronics,urban,ios,21.3,6,0,0,374.76,4,185,0,0,0,13.6,0
2047,1,ad_post,furniture,metro,android,32.7,2,0,1,234.81,3,123,0,0,0,25.3,0
2048,13,message_send,electronics,urban,android,77.7,1,0,1,197.03,5,252,0,0,0,30.2,0
2049,1,ad_post,other,urban,android,78.9,3,0,1,307.86,3,72,0,0,0,17.0,0
2050,3,message_send,furniture,urban,ios,48.2,6,0,1,134.66,4,230,0,0,1,3.1,0
2051,7,ad_post,other,,ios,239.2,3,1,0,58.51,3,212,0,0,0,13.3,0
2052,13,ad_post,bikes,urban,ios,81.7,3,0,0,99.32,3,40,0,0,0,38.2,0
2053,3,message_send,phones,urban,ios,19.1,3,0,1,412.85,1,210,0,0,0,6.4,0
2054,11,message_send,electronics,metro,android,37.8,2,0,0,,3,235,0,0,0,3.6,0
2055,5,message_send,bikes,metro,ios,30.4,3,0,2,67.08,0,268,0,1,0,,0
2056,12,ad_post,phones,rural,ios,18.2,5,0,0,1310.8,3,74,0,0,0,5.3,1
2057,3,ad_post,electronics,rural,ios,62.8,2,0,1,153.08,3,58,0,0,0,81.3,0
2058,3,ad_post,phones,metro,ios,111.8,1,0,0,334.57,3,143,1,0,0,10.4,0
2059,6,ad_post,furniture,urban,ios,52.8,1,0,2,64.73,3,81,0,0,0,8.5,0
2060,5,ad_post,furniture,rural,android,40.0,1,0,0,168.08,2,136,1,0,0,11.2,0
2061,6,message_send,electronics,metro,android,125.2,5,0,1,205.34,2,72,0,0,0,,0
2062,13,ad_post,fashion,rural,ios,220.6,6,0,0,110.58,1,0,0,1,0,9.4,0
2063,5,ad_post,other,urban,ios,66.4,4,0,1,146.62,3,106,0,0,1,14.3,1
2064,1,message_send,other,urban,web,36.2,3,0,2,596.93,0,169,1,0,0,13.7,1
2065,8,ad_post,bikes,metro,android,13.9,2,0,1,236.41,0,10,0,0,0,11.4,0
2066,3,ad_post,bikes,metro,android,42.5,4,0,1,256.36,2,156,0,0,1,1.3,0
2067,9,message_send,phones,metro,ios,26.7,2,0,0,536.75,1,101,0,0,0,,0
2068,1,message_send,phones,metro,ios,49.9,4,0,1,520.34,1,87,1,0,0,11.7,0
2069,11,ad_post,furniture,urban,web,44.3,3,0,0,151.73,2,116,0,0,0,7.6,0
2070,1,ad_post,bikes,metro,android,156.6,2,0,2,341.83,3,26,0,0,0,227.6,0
2071,14,ad_post,fashion,urban,android,6.7,3,0,2,119.41,1,130,0,0,0,4.7,0
2072,13,ad_post,phones,urban,android,296.3,2,0,0,98.44,3,82,1,0,0,31.0,0
2073,14,message_send,fashion,metro,web,103.8,4,0,2,457.12,1,148,0,0,0,21.4,0
2074,12,ad_post,furniture,urban,ios,42.5,3,0,0,,2,126,0,0,0,9.8,1
2075,8,ad_post,bikes,metro,ios,24.7,6,0,0,601.8,1,135,0,1,0,4.7,0
2076,3,message_send,other,rural,android,113.2,3,0,1,272.74,5,160,0,0,0,1.2,0
2077,4,ad_post,furniture,metro,android,94.1,2,0,1,258.25,5,105,0,0,0,1.6,0
2078,14,ad_post,electronics,metro,android,50.7,1,0,2,171.24,1,89,0,0,1,3.0,0
2079,2,ad_post,other,urban,ios,36.5,5,1,1,106.11,3,90,0,0,0,,0
2080,10,message_send,fashion,metro,ios,166.6,3,0,1,13.28,1,197,0,0,0,28.5,0
2081,1,ad_post,bikes,metro,ios,38.7,6,0,2,69.7,2,91,1,0,0,18.7,0
2082,2,ad_post,electronics,rural,android,168.8,3,0,1,147.69,1,81,0,0,0,5.0,0
2083,10,ad_post,bikes,metro,ios,34.3,1,0,0,103.4,3,63,0,0,0,4.8,0
2084,5,ad_post,electronics,rural,ios,83.7,4,0,2,231.43,5,159,0,0,0,6.4,0
2085,6,ad_post,phones,metro,ios,34.2,4,0,0,113.2,2,60,0,0,1,13.5,0
2086,10,ad_post,furniture,metro,android,36.3,0,0,1,157.94,2,68,0,0,0,1.4,0
2087,6,ad_post,electronics,urban,android,255.0,1,0,0,,6,95,0,0,0,10.7,0
2088,11,ad_post,furniture,metro,android,96.0,12,0,2,154.68,1,173,0,0,0,9.4,0
2089,12,ad_post,fashion,metro,ios,109.6,2,1,1,128.94,0,120,0,0,0,8.8,0
2090,4,ad_post,fashion,urban,ios,453.8,7,0,1,74.55,2,82,0,0,0,3.4,0
2091,4,ad_post,phones,rural,ios,52.8,3,0,0,109.55,1,109,0,0,0,107.2,0
2092,11,ad_post,phones,rural,android,22.3,0,0,1,178.8,1,148,0,1,0,3.6,0
2093,7,ad_post,other,metro,android,34.3,3,0,0,44.05,2,7,0,0,0,,0
2094,5,ad_post,other,metro,android,84.3,2,0,0,,2,33,0,0,0,38.8,0
2095,6,ad_post,other,metro,android,51.1,1,0,0,141.78,4,45,0,0,0,12.8,1
2096,11,ad_post,other,urban,ios,87.9,7,1,0,70.63,5,53,0,0,0,,0
2097,11,message_send,other,metro,android,87.7,2,0,0,72.62,3,117,0,1,0,1.2,0
2098,1,ad_post,bikes,metro,ios,33.3,4,0,0,205.97,3,70,0,0,0,9.5,0
2099,11,ad_post,fashion,urban,android,223.9,2,0,0,214.02,2,88,0,0,0,13.7,0
2100,9,ad_post,bikes,urban,ios,37.8,2,1,1,73.62,1,100,0,0,0,16.8,0
2101,13,ad_post,electronics,rural,web,156.3,3,0,1,174.55,2,140,0,0,0,23.9,0
2102,3,ad_post,electronics,,ios,27.0,2,0,2,267.66,5,1,0,0,0,11.0,1
2103,5,ad_post,other,urban,android,56.0,4,0,0,127.98,2,78,1,0,0,3.8,1
2104,8,ad_post,other,urban,ios,48.4,3,0,1,222.3,3,149,0,0,0,3.2,1
2105,13,ad_post,furniture,urban,android,8.4,3,0,1,214.53,2,130,0,0,0,3.8,0
2106,13,ad_post,electronics,urban,android,95.9,6,0,2,45.96,2,136,0,0,0,2.9,0
2107,12,ad_post,phones,metro,android,121.2,3,1,1,177.28,1,182,0,0,0,4.8,0
2108,11,ad_post,electronics,rural,android,179.1,2,0,1,209.0,2,23,0,0,0,8.8,0
2109,13,ad_post,electronics,metro,android,122.7,2,0,0,178.03,5,154,0,0,1,19.4,0
2110,8,ad_post,electronics,metro,android,13.3,1,0,1,73.07,5,96,0,0,0,2.9,0
2111,1,message_send,furniture,rural,android,112.3,6,0,0,185.8,1,190,0,0,1,11.9,0
2112,4,ad_post,electronics,metro,android,35.3,2,0,0,118.68,4,66,0,0,0,2.9,0
2113,7,message_send,other,rural,android,86.4,1,0,1,274.58,3,116,0,0,1,6.3,0
2114,1,ad_post,bikes,metro,android,247.3,4,0,0,,5,190,0,0,0,45.3,0
2115,12,ad_post,other,metro,ios,22.6,3,0,0,421.85,4,83,0,0,0,16.4,0
2116,12,ad_post,furniture,,android,225.5,4,0,2,109.16,3,150,0,0,0,3.8,0
2117,6,ad_post,other,metro,ios,51.9,3,1,1,172.4,8,0,0,0,0,24.4,1
2118,3,ad_post,other,urban,ios,55.2,2,0,1,265.39,1,161,0,0,0,72.0,0
2119,12,ad_post,other,metro,android,237.1,5,0,0,456.38,4,117,0,0,0,5.5,0
2120,7,ad_post,furniture,urban,ios,25.1,3,0,2,113.64,2,224,0,0,1,19.5,0
